Order Number,order_create_date,shipping_date,delivery_date,g_user_id,times_ordered,dateAndTime,Ship State,Ship Country,OrderSubtotal,OrderTax,OrderShippingCosts,OrderTotal,ShippingMethod,PHEShippingRush,initial,orderSC,returning1,returning2
7122368653,7/12/2023,7/13/2023,7/20/2023,{0022949D-B52E-4D91-92F3-6AA3D8847D76},1,2023-07-17 11:16:00 ET,NJ,US,64.95,4.82,4.49,77.5,Standard,0.99,WEBGEN1,XERPW350,WEBGEN1,XERPW350
7122368653,7/12/2023,7/13/2023,7/20/2023,{0022949D-B52E-4D91-92F3-6AA3D8847D76},1,2023-07-17 11:16:00 ET,NJ,US,54.88,4.45,8.99,71.56,Standard,0.99,XARPX335,XARPX335,WEBGEN1,WEBGEN1
7122368653,7/12/2023,7/13/2023,7/20/2023,{0022949D-B52E-4D91-92F3-6AA3D8847D76},1,2023-07-17 11:16:00 ET,NJ,US,63.44,4.42,0,71.1,Standard,0.99,XTRBT340,XARBF341,XARBF341,XARBF341
6072364143,6/7/2023,6/14/2023,6/27/2023,{00231CFF-A4EE-4896-81A3-46114429B039},5,2023-06-21 12:50:00 MT,NM,US,13.98,2.33,12.99,32.54,Standard Test,0.99,XARM329B,XARBF330,XARBF330,
6072364143,6/7/2023,6/14/2023,6/27/2023,{00231CFF-A4EE-4896-81A3-46114429B039},5,2023-06-21 12:50:00 MT,NM,US,25.97,2.94,8.99,41.14,Standard,0.99,XARBS344,XARBW345,ZSPCF221,XARBW345
6072364143,6/7/2023,6/14/2023,6/27/2023,{00231CFF-A4EE-4896-81A3-46114429B039},5,2023-06-21 12:50:00 MT,NM,US,32.49,4.68,25.99,66.4,1 Day Air,0.99,XARBM349,XARBM349,,
6072364143,6/7/2023,6/14/2023,6/27/2023,{00231CFF-A4EE-4896-81A3-46114429B039},5,2023-06-21 12:50:00 MT,NM,US,50,5.41,16.99,75.64,2 Day Air,0.99,ZSPCF221,XARBW347,XARBT347,XARBW347
6072364143,6/7/2023,6/14/2023,6/27/2023,{00231CFF-A4EE-4896-81A3-46114429B039},5,2023-06-21 12:50:00 MT,NM,US,62.99,6.41,16.99,89.63,2 Day Air,0.99,ZSPCF221,XARBM348,XARBW347,XARBM348
6072364143,6/7/2023,6/14/2023,6/27/2023,{00231CFF-A4EE-4896-81A3-46114429B039},5,2023-06-21 12:50:00 MT,NM,US,27.97,3.72,16.99,51.92,2 Day Air,0.99,ZSPCF221,XARBF348,XARBM348,XARBF348
6262362625,6/26/2023,6/26/2023,7/3/2023,{0023267F-AB06-4F8C-AC01-9DFD24370DB8},1,2023-06-29 10:57:00 ET,NJ,US,46.98,3.77,8.99,60.73,Standard,0.99,SEMGLVIB,OPTIN45R,OPTIN45R,
6242362878,6/24/2023,6/26/2023,7/6/2023,{00233EB8-6413-45E9-AD27-96BE9F38C73D},1,2023-07-01 10:53:00 CT,AR,US,14.99,2.38,8.99,29.6,Standard,0.99,XERBM347,SEMBIZ,XARBT347,SEMBIZ
6242362878,6/24/2023,6/26/2023,7/6/2023,{00233EB8-6413-45E9-AD27-96BE9F38C73D},1,2023-07-01 10:53:00 CT,AR,US,44.95,5,8.99,62.18,Standard,0.99,WEBGEN1,SEMGLLIN,SEMGLLIN,SEMGLLIN
6242362878,6/24/2023,6/26/2023,7/6/2023,{00233EB8-6413-45E9-AD27-96BE9F38C73D},1,2023-07-01 10:53:00 CT,AR,US,112.41,10.91,8.99,135.55,Standard,0.99,XWEL21B,XWEL21B,,
6242362878,6/24/2023,6/26/2023,7/6/2023,{00233EB8-6413-45E9-AD27-96BE9F38C73D},1,2023-07-01 10:53:00 CT,AR,US,53.96,5.79,8.99,71.98,Standard,0.99,BAZGX338,Z22ABC2C,BFZ3F339,Z22ABC2C
6292364884,6/29/2023,6/30/2023,7/7/2023,{00235BA9-1572-4A8D-A135-26CB9EB20A63},1,2023-07-03 14:04:00 CT,MO,US,24.73,2.52,12.99,41.23,Standard Test,0.99,SEMGLSEX,OPTIN45R,OPTIN45R,
6292365847,6/29/2023,6/30/2023,7/11/2023,{0023B55C-A5A9-40AC-BAF2-040816426014},2,2023-07-05 13:58:00 ET,IN,US,51.99,4.27,8.99,65.25,Standard,0,WEBGEN1,XW2235A,WEBGEN1,XW2235A
6292365847,6/29/2023,6/30/2023,7/11/2023,{0023B55C-A5A9-40AC-BAF2-040816426014},2,2023-07-05 13:58:00 ET,IN,US,48.97,4.28,8.99,65.48,Standard,0.99,SEMGL70,SEMGLBRA,OPTIN45R,SEMGLBRA
6252367101,6/25/2023,6/26/2023,7/5/2023,{0023B55C-A5A9-40AC-BAF2-040816426014},2,2023-06-29 13:03:00 ET,IN,US,48.97,4.28,8.99,65.48,Standard,0.99,SEMGL70,SEMGLBRA,OPTIN45R,SEMGLBRA
6252367101,6/25/2023,6/26/2023,7/5/2023,{0023B55C-A5A9-40AC-BAF2-040816426014},2,2023-06-29 13:03:00 ET,IN,US,51.99,4.27,8.99,65.25,Standard,0,WEBGEN1,XW2235A,WEBGEN1,XW2235A
6302360091,6/30/2023,6/30/2023,7/13/2023,{002407A6-A20C-4557-BC2E-4A6E45E02AAB},1,2023-07-07 10:51:00 PT,CA,US,25.99,2.71,8.99,37.69,Standard,0,WEBGEN1,XW2235A,XW2235A,
6302360091,6/30/2023,6/30/2023,7/13/2023,{002407A6-A20C-4557-BC2E-4A6E45E02AAB},1,2023-07-07 10:51:00 PT,CA,US,55.82,6.42,25.99,89.22,1 Day Air,0.99,SEMGGEN,SEMGGEN,,
7092365722,7/9/2023,7/10/2023,7/18/2023,{00244FF5-E474-48C3-9EEE-DCE8F0932E2F},1,2023-07-13 12:47:00 CT,WI,US,73.98,4.31,8.99,90.52,Standard,0.99,XARPF349,XARPF349,,
6172363127,6/17/2023,6/19/2023,6/26/2023,{0024960D-6059-456F-AB41-B32400F753E3},1,2023-06-22 11:16:00 ET,FL,US,10.97,1.3,8.99,21.26,Standard,0,SEMGLBRA,SEMGLBRA,,
6102361575,6/10/2023,6/12/2023,6/20/2023,{0024A7FE-4254-4D48-9D2D-89DCBD77E305},1,2023-06-16 17:11:00 ET,MI,US,29.99,2.4,8.99,42.37,Standard,0.99,LAZXX345,LAZXX345,,
6252368344,6/25/2023,6/26/2023,7/3/2023,{00250AA6-8C9F-433D-BEAA-11F1C688F1CD},1,2023-06-29 13:11:00 ET,PA,US,27.49,0,8.99,39.72,Standard,0.99,WEBGEN1,WEBGEN1,,
6292361731,6/29/2023,6/29/2023,7/12/2023,{0025554F-2B96-42B7-99EE-61FB9E0B7BB8},1,2023-07-06 10:18:00 MT,ID,US,29.96,2.53,8.99,44.72,Standard,0.99,XARBS348,WEBGEN1,WEBGEN1,WEBGEN1
6292361731,6/29/2023,6/29/2023,7/12/2023,{0025554F-2B96-42B7-99EE-61FB9E0B7BB8},1,2023-07-06 10:18:00 MT,ID,US,74.9,5.71,16.99,100.84,2 Day Air,0.99,SEMGLBRA,WEBGEN1,WEBGEN1,WEBGEN1
6032364091,6/3/2023,6/4/2023,6/15/2023,{00256EFA-87CC-4087-9B9B-EE098E0CC775},1,2023-06-10 14:35:00 CT,AR,US,21.19,3.09,8.99,36.51,Standard,0.99,SEMGLDSA,SEMGLDSA,,
7152366732,7/15/2023,7/17/2023,7/28/2023,{0025A03F-2DB6-452A-83E3-044F4F6A8572},1,2023-07-25 10:56:00 PT,CA,US,75.95,6.83,8.99,95.01,Standard,0.99,XARBX350,WEBGEN1,XCRCV21A,WEBGEN1
7162369074,7/16/2023,7/17/2023,7/27/2023,{0025ED47-C3EF-4DAC-85AD-D199BCF6D050},1,2023-07-25 14:00:00 MT,ID,US,38.99,2.94,8.99,51.91,Standard,0.99,SEMGLBRA,SEMGLBRA,,
7162369074,7/16/2023,7/17/2023,7/27/2023,{0025ED47-C3EF-4DAC-85AD-D199BCF6D050},1,2023-07-25 14:00:00 MT,ID,US,39.41,3.16,10,55.81,2 Day Air,0.99,BCZST327,BMZ3H328,BMZSH328,BMZ3H328
7162369074,7/16/2023,7/17/2023,7/27/2023,{0025ED47-C3EF-4DAC-85AD-D199BCF6D050},1,2023-07-25 14:00:00 MT,ID,US,32.85,2.57,8.99,45.4,Standard,0.99,BMZ3T336,BMZ3T336,,
6302363938,6/30/2023,6/30/2023,7/6/2023,{00260653-CF71-4852-AD38-D629E02202E6},1,2023-07-05 13:46:00 ET,FL,US,124.96,9.66,12.99,147.61,Standard Test,0,SEMGLBRA,SEMGLBRA,,
7262364721,7/26/2023,7/27/2023,8/1/2023,{00261EDC-CEC3-4772-8B09-464F79905560},1,2023-07-31 10:56:00 ET,TN,US,16.49,3.03,12.99,35.75,Standard Test,0.99,SEMGGEN,SEMGGEN,,
7132366153,7/13/2023,7/14/2023,7/20/2023,{0026B341-B01B-4D4C-9DB1-DEF8BA8E5695},1,2023-07-18 10:25:00 MT,UT,US,10,1.74,12.99,25.72,Standard Test,0.99,SEMGLSEX,SEMGLSEX,,
7212367310,7/21/2023,7/23/2023,7/28/2023,{0026F82F-40FD-47BD-B57C-4A6AE6C4B5B0},1,2023-07-27 09:18:00 ET,NY,US,172.95,14.81,8.99,199.99,Standard,0.99,WEBGEN1,WEBGEN1,,
6202361114,6/20/2023,6/20/2023,6/30/2023,{0027A80D-AFBF-47DF-A2AF-1C498AD0381D},1,2023-06-27 11:02:00 PT,WA,US,118.96,10.51,0,132.71,Standard,0.99,WEBGEN1,ZOPT45R2,,
6172366280,6/17/2023,6/19/2023,6/29/2023,{00282BA2-C0D3-4421-9626-4836450810F7},1,2023-06-26 11:18:00 MT,UT,US,39.99,3.43,8.99,52.41,Standard,0,WEBGEN1,XW2245A,OPTIN45R,XW2245A
7082361683,7/8/2023,7/9/2023,7/19/2023,{002875BB-C3E6-4E54-AA43-EA9F9F1F8F0D},1,2023-07-14 15:06:00 CT,TX,US,38.23,4.04,8.99,54.5,Standard,0.99,XW23SBC1,XW23SBC1,,
6102361288,6/10/2023,6/11/2023,6/20/2023,{0029F623-F365-4FE8-9071-A59CAD970A27},1,2023-06-15 15:24:00 CT,IL,US,78.91,5.63,8.99,95.78,Standard,0,SEMGSWIN,WEBGEN1,WEBGEN1,WEBGEN1
6132362357,6/13/2023,6/13/2023,6/22/2023,{002A2BB2-7A7F-4B29-B97C-6BCB327C7519},1,2023-06-17 11:57:00 CT,TX,US,35.61,3.57,8.99,48.17,Standard,0,WEBGEN1,BCZSM346,WEBGEN1,BCZSM346
6072363880,6/7/2023,6/8/2023,6/16/2023,{002A7A4F-2C44-4BE4-B618-F829A92D8451},1,2023-06-12 14:01:00 CT,IL,US,53.96,3.93,8.99,66.88,Standard,0,XWEL22C,XARPW345,XARPW345,
6142362884,6/14/2023,6/15/2023,6/28/2023,{002AB407-96E4-45CE-AB4E-55867C2A8996},1,2023-06-20 12:54:00 MT,NM,US,69.95,5.67,0,78.86,Standard,0.99,SEMGLBRA,SEMGLBRA,,
6142362884,6/14/2023,6/15/2023,6/28/2023,{002AB407-96E4-45CE-AB4E-55867C2A8996},1,2023-06-20 12:54:00 MT,NM,US,84.99,8.15,16.99,113.37,2 Day Air,0.99,SEMGLBRA,XW2250A,OPTIN50R,XW2250A
6142362884,6/14/2023,6/15/2023,6/28/2023,{002AB407-96E4-45CE-AB4E-55867C2A8996},1,2023-06-20 12:54:00 MT,NM,US,25.97,4.28,25.99,59.48,1 Day Air,0.99,WEBGEN1,XARBT342,WEBGEN1,XARBT342
6112366302,6/11/2023,6/12/2023,6/22/2023,{002AC84B-E662-48C6-B033-6780BCE87D92},1,2023-06-23 16:39:00 CT,KS,US,49.95,5.57,8.99,66.76,Standard,0,SEMGGEN,SEMGGEN,,
6042367685,6/4/2023,6/5/2023,6/15/2023,{002ACA3D-1981-4E51-8432-55DC70B600FF},2,2023-06-22 15:22:00 CT,MO,US,65.97,4.29,0,70.26,Standard,0,SEMGLBRA,PDZ3S345,WEBGEN1,PDZ3S345
6042367685,6/4/2023,6/5/2023,6/15/2023,{002ACA3D-1981-4E51-8432-55DC70B600FF},2,2023-06-22 15:22:00 CT,MO,US,57.5,4.99,16.99,81.73,2 Day Air,0,BCZST349,BDZ3W350,ZPASSWRD,BDZ3W350
7022364620,7/2/2023,7/3/2023,7/10/2023,{002B24A4-11B6-497F-BE92-E049AD8840E3},1,2023-07-07 11:57:00 ET,NY,US,60.97,6.03,8.99,75.99,Standard,0,SEMGLBRA,GET50NOW,OPTIN50A,SEMGLBRA
6292361886,6/29/2023,6/29/2023,7/10/2023,{002B5F29-EAF6-49F4-BA48-9BDFCBC46847},2,2023-07-03 14:01:00 CT,IL,US,32.49,2.59,8.99,44.07,Standard,0,BAZOH348,BAZOH348,,
6292361886,6/29/2023,6/29/2023,7/10/2023,{002B5F29-EAF6-49F4-BA48-9BDFCBC46847},2,2023-07-03 14:01:00 CT,IL,US,40.68,3.1,8.99,52.77,Standard,0,BCZST344,BAZXW345,BAZGX344,BAZXW345
6072361908,6/7/2023,6/8/2023,6/19/2023,{002B5F29-EAF6-49F4-BA48-9BDFCBC46847},2,2023-06-12 13:35:00 CT,IL,US,40.68,3.1,8.99,52.77,Standard,0,BCZST344,BAZXW345,BAZGX344,BAZXW345
6072361908,6/7/2023,6/8/2023,6/19/2023,{002B5F29-EAF6-49F4-BA48-9BDFCBC46847},2,2023-06-12 13:35:00 CT,IL,US,32.49,2.59,8.99,44.07,Standard,0,BAZOH348,BAZOH348,,
6032366271,6/3/2023,6/4/2023,6/8/2023,{002B7B16-2E50-4815-BA25-19DBB8A8BA6F},1,2023-06-08 15:22:00 ET,FL,US,34.97,3.58,12.99,54.78,Standard Test,0.99,SEMGLBRA,SEMGLBRA,,
7092360979,7/9/2023,7/10/2023,7/19/2023,{002B899E-9485-4FFD-BB11-5FB01A4CA5A9},1,2023-07-14 09:20:00 ET,MI,US,54.93,4.03,8.99,71.19,Standard,0.99,XVPDEALM,XVPDEALM,,
7032364089,7/3/2023,7/3/2023,7/6/2023,{002B9139-DC35-431A-ABD3-B3BD498B5DA9},1,2023-07-08 13:15:00 CT,AL,US,32.5,3.9,12.99,52.63,Standard Test,0.99,SEMGPUMM,OPTIN50A,WEBGEN1,OPTIN50A
6132366558,6/13/2023,6/14/2023,6/21/2023,{002B91AB-2B15-4F60-9AE2-1950BF009D2D},1,2023-06-17 12:44:00 ET,NY,US,52.47,5.42,8.99,70.12,Standard,0.99,WEBGEN1,WEBGEN1,WEBGEN1,
6232365784,6/23/2023,6/25/2023,7/6/2023,{002BACC4-4A0A-489B-AF48-81B4F046178B},1,2023-06-30 09:27:00 MT,AZ,US,58.58,3.97,8.99,74.78,Standard,0.99,SEMGLBRA,SEMGLBRA,,
7072367130,7/7/2023,7/9/2023,7/14/2023,{002C0B73-9FB1-4A74-97C2-A62E381B1AD1},2,2023-07-13 16:21:00 ET,FL,US,82.49,6.09,4.49,93.07,Standard,0,BAZXX349,BAZXX349,,
7082361781,7/8/2023,7/10/2023,7/17/2023,{002C0B73-9FB1-4A74-97C2-A62E381B1AD1},2,2023-07-13 16:21:00 ET,FL,US,82.49,6.09,4.49,93.07,Standard,0,BAZXX349,BAZXX349,,
7072367130,7/7/2023,7/9/2023,7/14/2023,{002C0B73-9FB1-4A74-97C2-A62E381B1AD1},2,2023-07-13 16:21:00 ET,FL,US,59.99,4.83,8.99,73.81,Standard,0,FCAFFL,FCAFFL,,
7082361781,7/8/2023,7/10/2023,7/17/2023,{002C0B73-9FB1-4A74-97C2-A62E381B1AD1},2,2023-07-13 16:21:00 ET,FL,US,59.99,4.83,8.99,73.81,Standard,0,FCAFFL,FCAFFL,,
7022368308,7/2/2023,7/3/2023,7/11/2023,{002C4565-D5DC-4A73-8D70-70100DB43EC8},1,2023-07-08 12:02:00 CT,IL,US,39.99,3.06,8.99,52.04,Standard,0,SEMGLBRA,SEMGLBRA,,
7042368711,7/4/2023,7/6/2023,7/18/2023,{002C5E0C-9116-4C6D-9291-9E99B0935CE1},1,2023-07-15 13:31:00 PT,WA,US,133.9,11.76,8.99,156.9,Standard,0,SEMGLBRA,SEMGLBRA,,
7212363658,7/21/2023,7/23/2023,7/31/2023,{002C8153-90E0-4922-9C02-95B410943395},1,2023-07-27 13:42:00 ET,MI,US,90.98,5.65,0,99.87,Standard,0.99,SEMGLBRA,CAPITAL,,
6082365241,6/8/2023,6/9/2023,6/21/2023,{002CDE36-E372-4E43-8D43-F48A6C2ED8C5},1,2023-06-15 10:49:00 PT,WA,US,40.92,5,8.99,58.15,Standard,0.99,XW2306C1,XW2306C1,,
7092368262,7/9/2023,7/10/2023,7/18/2023,{002D3522-432C-4AC7-B7CB-D67B8566B637},1,2023-07-14 15:40:00 ET,VA,US,49.99,3.3,8.99,65.52,Standard,0.99,WEBGEN1,WEBGEN1,,
7232362677,7/23/2023,7/24/2023,8/1/2023,{002D8C47-8CD6-46C5-AA8E-43070BCD6E31},1,2023-07-28 14:01:00 ET,MI,US,79.8,6,16.99,106.03,2 Day Air,0.99,SEMGLBRA,WEBGEN1,WEBGEN1,
7232362677,7/23/2023,7/24/2023,8/1/2023,{002D8C47-8CD6-46C5-AA8E-43070BCD6E31},1,2023-07-28 14:01:00 ET,MI,US,32.98,2.71,8.99,47.92,Standard,0.99,SEMGLBRA,SEMGLBRA,,
6252390759,6/25/2023,6/26/2023,7/6/2023,{002D984D-59E3-494E-AA98-A76AEB413B6A},1,2023-06-29 17:24:00 ET,OH,US,42.44,4.03,8.99,57.71,Standard,0,PDZ3S348,PDZ3S348,,
7222360078,7/22/2023,7/23/2023,7/28/2023,{002DD436-074D-4B8A-9361-B16F3D70ABB8},1,2023-07-26 12:15:00 ET,NY,US,71.94,6.48,0,81.66,Standard,0.99,SEMGLBRA,EROTICA,OPTSB35R,STIMULUS
7212364543,7/21/2023,7/23/2023,7/28/2023,{002DDC7A-9789-403B-AC54-D6893E77A661},1,2023-07-31 13:43:00 ET,NC,US,5,1.21,8.99,18.44,Standard,0.99,XARPM351,XARPF351,WEBGEN1,XARPF351
7012365922,7/1/2023,7/3/2023,7/14/2023,{002E6E72-4830-4E02-A20A-89A18F37B919},1,2023-07-11 14:47:00 PT,CA,US,91.47,8.64,0,103.35,Standard,0.99,LAZOH348,ZOPT35R2,Z22ABC2A,ZOPT35R2
6222360016,6/22/2023,6/22/2023,7/3/2023,{002E9056-F7A1-4A51-90DD-6F720A0EF09B},1,2023-06-26 15:55:00 ET,KY,US,39.99,2.46,0,43.44,Standard,0.99,SEMGLVIB,EROTICA,BAZXM347,
7192365765,7/19/2023,7/20/2023,7/26/2023,{002F2346-7010-425F-A8C0-EED7F15B8F80},1,2023-07-24 13:01:00 PT,CA,US,39.42,5.07,12.99,58.47,Standard Test,0.99,SEMGLANA,OPT236C2,OPT236C2,
7232363250,7/23/2023,7/24/2023,8/2/2023,{002F38F4-6C72-45E5-8F37-8D3B0A8B67B3},1,2023-07-27 11:07:00 ET,NY,US,57.98,5.36,8.99,72.33,Standard,0,SEMGBOND,XWSB45R1,OPTSN45R,XWSB45R1
6072360720,6/7/2023,6/7/2023,6/14/2023,{002F7BF3-7C8A-442E-BAB7-6ECAE41DA056},1,2023-06-10 16:25:00 PT,CA,US,21.17,2.65,12.99,36.81,Standard Test,0,SEMGLANA,SEMGLANA,,
7232364108,7/23/2023,7/24/2023,7/28/2023,{002F7DD9-27A1-49F2-A367-BDF695B97D44},1,2023-07-27 13:35:00 ET,MD,US,102.97,7.15,12.99,126.35,Standard Test,0.99,WEBGEN1,WEBGEN1,,
6042362576,6/4/2023,6/5/2023,6/8/2023,{002FBAE8-2743-44BA-AD30-598606DB9208},1,6/8/2023 15:38,PR,US,10.42,0,8.99,19.41,Standard,0,SEMGLM,SEMGLM,,
6052361667,6/5/2023,6/5/2023,6/8/2023,{003000E4-7B4D-4D99-BC8F-30C6625CA06C},1,2023-06-07 14:02:00 ET,NC,US,209.83,15.26,12.99,241.32,Standard Test,0.99,WEBGEN1,RMN50FS,WEBGEN1,RMN
7212355050,7/21/2023,7/24/2023,7/27/2023,{003025A0-CCE6-45EB-B32D-06525CF15062},2,7/26/2023 13:52,NY,US,89.96,9.31,16.99,117.25,2 Day Air,0.99,SEMGGAME,WEBGEN1,NATGGL,WEBGEN1
7242366508,7/24/2023,7/25/2023,8/2/2023,{0030B711-DA8B-4CCB-9D02-DC6B85A1E32D},1,2023-07-29 09:29:00 CT,WI,US,27.49,1.87,8.99,39.34,Standard,0.99,XARPM352,XARPM352,,
7232367075,7/23/2023,7/24/2023,7/27/2023,{0030FF62-70F8-4D4C-A047-C9B4CEDA0128},2,2023-07-28 13:33:00 CT,FL,US,79.15,7.15,12.99,102.53,Standard Test,0.99,NATGGL,NATGGL,WEBGEN1,NATGGL
7232367075,7/23/2023,7/24/2023,7/27/2023,{0030FF62-70F8-4D4C-A047-C9B4CEDA0128},2,2023-07-28 13:33:00 CT,FL,US,67.99,0,12.99,84.22,Standard Test,0.99,WEBGEN1,WEBGEN1,,
7232366877,7/23/2023,7/24/2023,7/27/2023,{0030FF62-70F8-4D4C-A047-C9B4CEDA0128},2,2023-07-27 13:01:00 CT,FL,US,67.99,0,12.99,84.22,Standard Test,0.99,WEBGEN1,WEBGEN1,,
7232366877,7/23/2023,7/24/2023,7/27/2023,{0030FF62-70F8-4D4C-A047-C9B4CEDA0128},2,2023-07-27 13:01:00 CT,FL,US,79.15,7.15,12.99,102.53,Standard Test,0.99,NATGGL,NATGGL,WEBGEN1,NATGGL
7052366357,7/5/2023,7/6/2023,7/14/2023,{00310723-80CF-4AE3-AC3F-411154D3B3DE},1,2023-07-10 18:28:00 ET,MI,US,24.98,2.23,8.99,39.44,Standard,0.99,XW23SNC1,XW23SNC1,,
7012367572,7/1/2023,7/2/2023,7/6/2023,{00315206-0DA3-4E86-9629-AB1464486CC5},1,2023-07-07 17:30:00 ET,FL,US,181.97,13.72,12.99,209.67,Standard Test,0.99,SEMGLSEX,MDAY50,SEMCPN1,AFFILIAT
6112366252,6/11/2023,6/12/2023,6/19/2023,{003158D9-E25A-4AA7-819D-CCCDD87F8391},1,2023-06-14 16:21:00 ET,MD,US,24.95,2.04,8.99,35.98,Standard,0,SEMGLVIB,SEMGLVIB,,
6012364252,6/1/2023,6/2/2023,6/9/2023,{0031661E-13E0-4076-A26E-820307348078},1,2023-06-06 13:35:00 ET,PA,US,22.74,2.1,8.99,37.07,Standard,0.99,SEMBIZ,XARBH344,WEBGEN1,XARBH344
6012364252,6/1/2023,6/2/2023,6/9/2023,{0031661E-13E0-4076-A26E-820307348078},1,2023-06-06 13:35:00 ET,PA,US,39.21,3.09,8.99,54.53,Standard,0.99,XTRBT340,XCRCV21A,XCRPT340,XCRCV21A
6292364156,6/29/2023,6/30/2023,7/14/2023,{0031825A-FDC5-4514-91E6-D4CE9F9C20F7},1,2023-07-05 12:50:00 CT,TX,US,10.99,1.86,8.99,25.08,Standard,0.99,SEMGLDIL,SEMGLDIL,,
7252360070,7/25/2023,7/25/2023,8/3/2023,{00318928-A1A8-4EA2-B7ED-0EC12657008E},1,2023-07-29 13:36:00 ET,ME,US,58.98,3.74,8.99,71.71,Standard,0,SEMGLBRA,SEMGLBRA,,
7232367670,7/23/2023,7/24/2023,8/2/2023,{0031FB89-FB62-4542-9811-0BEDA97AB78E},1,2023-07-27 17:24:00 CT,MN,US,47.49,3.38,0,50.87,Standard,0,SEMGLBRA,MILLER,,
7232365542,7/23/2023,7/24/2023,8/1/2023,{0031FFC8-2375-410E-9F63-C0454567545A},1,2023-07-27 17:53:00 ET,GA,US,52.49,3.75,8.99,66.22,Standard,0.99,SEMGLBRA,OPT236C1,OPT236C1,
6052367134,6/5/2023,6/6/2023,6/14/2023,{00320432-9143-45F2-BD10-A76E5958C768},1,2023-06-09 13:13:00 ET,MI,US,7.14,0.97,8.99,17.1,Standard,0,SEMGLBRA,XW2306C1,XW2306C1,
7082364535,7/8/2023,7/10/2023,7/17/2023,{003219FB-62DC-434F-BDC8-544CA3823A42},1,2023-07-14 10:24:00 ET,NJ,US,52.44,4.14,8.99,66.56,Standard,0.99,WEBGEN1,OPTIN25R,OPTIN25R,
6282363628,6/28/2023,6/29/2023,7/10/2023,{003299DB-1BCF-4F32-AA42-1128D0A59353},1,2023-07-02 11:06:00 ET,NC,US,22.98,2.46,8.99,37.67,Standard,0.99,XW2235A,XW2235A,,
7122360523,7/12/2023,7/12/2023,7/24/2023,{0032F07D-253F-41AA-B862-045B0BB0ADA6},1,2023-07-19 12:07:00 PT,CA,US,5,0.91,4.49,12.65,Standard,0,LMZGW350,LMZGW350,,
6122360144,6/12/2023,6/12/2023,6/22/2023,{00334265-D4AE-4766-A75D-E79E432D1D3A},1,2023-06-21 11:55:00 PT,NV,US,101.96,9.56,8.99,123.75,Standard,0.99,SEMGLBRA,OPTIN35P,OPTIN35P,
6262365004,6/26/2023,6/27/2023,6/30/2023,{0033603A-7C8E-462B-A7BC-8ABA69E0B148},1,2023-06-30 11:49:00 ET,MI,US,21.99,2.1,12.99,37.08,Standard Test,0,SEMGLBRA,SEMGLBRA,OPTIN45R,SEMGLBRA
7082362901,7/8/2023,7/17/2023,7/24/2023,{00341A82-46A4-4ADD-A6B0-34D59ECFA03D},1,2023-07-20 11:13:00 ET,SC,US,199.98,19.46,12.99,235.67,Standard Test,0.99,WEBGEN1,WEBGEN1,WEBGEN1,WEBGEN1
7082362901,7/8/2023,7/9/2023,7/17/2023,{00341A82-46A4-4ADD-A6B0-34D59ECFA03D},1,2023-07-12 11:19:00 ET,SC,US,199.98,19.46,12.99,235.67,Standard Test,0.99,WEBGEN1,WEBGEN1,WEBGEN1,WEBGEN1
7082363539,7/8/2023,7/9/2023,7/17/2023,{003437A5-C726-40AD-93DC-04322DCA3394},1,2023-07-12 11:50:00 CT,AL,US,21.03,2.4,8.99,32.42,Standard,0,SEMGLBRA,SEMGLSEX,SEMGLSEX,
6242363974,6/24/2023,6/26/2023,7/7/2023,{00345448-22AD-4A49-9061-6C751FED4044},1,2023-07-03 10:58:00 MT,CO,US,76.48,7.63,8.99,96.34,Standard,0.99,NATGGL,OPTIN45R,OPTIN45R,
7062365869,7/6/2023,7/7/2023,7/19/2023,{00347185-8144-4247-A227-E1F19A0940C1},1,2023-07-12 16:47:00 CT,LA,US,57.48,5.89,8.99,75.6,Standard,0.99,LCZSH349,LCZSH349,,
6292365602,6/29/2023,6/30/2023,7/11/2023,{00347D61-DB62-492E-80D3-1DE4C52206F1},1,2023-07-05 11:21:00 CT,WI,US,73.97,4.56,8.99,87.52,Standard,0,SEMGLBRA,OPTIN35R,OPTIN35R,
6182366669,6/18/2023,6/19/2023,7/3/2023,{0034DE72-45B8-4782-B29A-0BC68100CE9B},1,2023-06-25 10:22:00 PT,CA,US,24.98,3.12,8.99,39.34,Standard,0,XCRBS347,XCRBS347,,
7152360029,7/15/2023,7/16/2023,7/26/2023,{0035284E-418F-4DEA-A8CD-63BB336F6AFC},2,2023-07-24 09:58:00 PT,OR,US,74.94,0,8.99,83.93,Standard,0,NATYAH,NATYAH,OPTIN50A,NATYAH
7152360029,7/15/2023,7/16/2023,7/26/2023,{0035284E-418F-4DEA-A8CD-63BB336F6AFC},2,2023-07-24 09:58:00 PT,OR,US,18.49,0,8.99,27.48,Standard,0,XWEL50B,XARBF350,XARBF350,XARBF350
7022367824,7/2/2023,7/5/2023,7/17/2023,{0035284E-418F-4DEA-A8CD-63BB336F6AFC},2,2023-07-11 09:25:00 PT,OR,US,18.49,0,8.99,27.48,Standard,0,XWEL50B,XARBF350,XARBF350,XARBF350
7022367824,7/2/2023,7/5/2023,7/17/2023,{0035284E-418F-4DEA-A8CD-63BB336F6AFC},2,2023-07-11 09:25:00 PT,OR,US,74.94,0,8.99,83.93,Standard,0,NATYAH,NATYAH,OPTIN50A,NATYAH
